,code,grade
0,2508,-0.0531971347365
0,2509,-0.0406169773656
0,2511,-0.0524353069927
0,2512,-0.0521896534264
0,2514,-0.0470128929739
0,2515,-0.120017371228
0,2516,-0.0593163373482
0,2517,-0.0521691697381
0,2518,-0.0520271698531
0,2519,-0.0519558140118
0,2520,-0.0520409508946
0,2521,-0.0387538397733
0,2522,-0.0443444804604
0,2523,-0.0524545837311
0,2524,-0.0306428190419
0,2527,-0.0525373159445
0,2529,-0.0469110553163
0,2530,-0.0521600985285
0,2531,-0.0530292757748
0,2532,-0.0504256537094
0,2533,-0.0351762242855
0,2534,-0.0516998025249
0,2535,-0.0420636112932
0,2536,-0.0520533984179
0,2537,-0.0536135841898
0,2538,-0.0516949680746
0,2539,-0.0473465877063
0,2540,-0.0507577069427
0,2541,-0.0497022696758
0,2542,-0.0443274307687
0,2543,-0.0516133920855
0,2544,-0.0499960582229
0,2545,-0.0500006300066
0,2546,-0.0522914711193
0,2547,-0.0357075584681
0,2548,-0.050879927054
0,2549,-0.0508375388891
0,2550,-0.0407179352248
0,2551,-0.0489767041525
0,2552,-0.043799560323
0,2553,-0.0503907629074
0,2554,-0.0492814039911
0,2556,-0.0510443429914
0,2557,-0.0501190303382
0,2559,-0.0469088580345
0,2560,-0.031843533997
0,2561,-0.0521409692793
0,2562,0.0933478159895
0,2563,-0.0557060688613
0,2565,-0.0505662686308
