,code,grade
0,702,-0.0491966701661
0,703,-0.051224423939
0,705,-0.0458732602255
0,707,-0.0466967068971
0,708,-0.0550482796638
0,709,-0.0537227378213
0,711,-0.0370491979581
0,712,-0.0495213452932
0,715,-0.0523773089084
0,716,-0.0507599838253
0,717,-0.0518373766263
0,718,-0.0530571998359
0,719,-0.0525643332577
0,721,-0.0397650736258
0,722,-0.0499227946292
0,723,-0.0512414131123
0,725,-0.0526409806037
0,726,-0.0529113257913
0,727,-0.0338624756077
0,728,-0.0498084807519
0,729,-0.053698558531
0,732,-0.0533271942805
0,733,-0.0491505747446
0,735,-0.0505087464315
0,736,-0.0554320492542
0,737,-0.0434586814519
0,738,-0.0501498529477
0,739,-0.0529853725336
0,748,-0.0474659714325
0,750,-0.0516272754037
0,751,-0.0468548732045
0,752,-0.0447425500356
0,753,-0.0828276437996
0,755,-0.0405994052378
0,756,-0.0456432614395
0,759,-0.0533567445796
0,760,-0.0476855916511
0,761,-0.0538724582925
0,762,-0.0436542327151
0,766,-0.0512787255634
0,767,-0.0527518003265
0,768,-0.0523461743327
0,776,-0.0520312562702
0,777,-0.0496804058585
0,778,-0.0494024224035
0,779,-0.0507103623529
0,780,-0.0520950500742
0,782,-0.04874753626
0,783,-0.0532638948708
0,785,-0.0441480421076
