,code,grade
0,300535,167996.428753
0,300537,-0.0499154561495
0,300538,-0.0500592018682
0,300539,-0.0499391872486
0,300540,-1.62434549518
0,600000,-0.052636844787
0,600006,-0.0505396181896
0,600007,-0.0527915464179
0,600008,-0.0498955509553
0,600009,-0.0524837315661
0,600010,-0.0526908510609
0,600011,-0.053375213293
0,600012,-0.0538065789628
0,600015,-0.0531391473828
0,600016,-0.0530065836104
0,600017,-0.05302750674
0,600018,-0.0534822334833
0,600020,-0.0526873077894
0,600022,-0.0536594656375
0,600023,-0.0523164144286
0,600026,-0.0518511106996
0,600027,-0.0545242187272
0,600028,-0.0532221141961
0,600029,-0.052950473195
0,600030,-0.0527691831676
0,600031,-0.0522417204688
0,600033,-0.0529744916151
0,600035,-0.0527380853002
0,600036,-0.0528573954534
0,600037,-0.0506123260529
0,600038,-0.0523755680718
0,600039,-0.0514083850831
0,600048,-0.0523236225466
0,600050,-0.0532812522816
0,600051,-0.0460247146483
0,600052,-0.0511348165174
0,600054,-0.0419508423825
0,600055,-0.0490990642442
0,600056,-0.0516586673533
0,600057,-0.0526323762523
0,600058,-0.0524836685266
0,600059,-0.0519879795243
0,600060,-0.0521298671885
0,600062,-0.0525107793232
0,600063,-0.0528299403967
0,600064,-0.0518003471695
0,600066,-0.053217485209
0,600067,-0.0523729296165
0,600068,-0.0506931924837
0,600069,-0.0430066100246
