,code,grade
0,600070,-0.0527100948943
0,600072,-0.0510762947401
0,600073,-0.0507663868003
0,600074,-0.0471268364516
0,600075,-0.0486179468182
0,600076,-0.0457689939494
0,600077,-0.0479474403469
0,600078,-0.036704047995
0,600080,-0.0414221063689
0,600081,-0.0528578524589
0,600082,-0.0377900290613
0,600083,-0.0512447428266
0,600084,-0.0408020672368
0,600085,-0.0523132700989
0,600086,-0.0492940453715
0,600090,-0.052611795487
0,600093,-0.0435291242718
0,600094,-0.05196338307
0,600095,-0.0482360996715
0,600096,-0.0531942224568
0,600097,-0.0403540504852
0,600098,-0.0516857995978
0,600099,-0.0330778400967
0,600100,-0.0495428255941
0,600101,-0.0483851096301
0,600103,-0.0470532639
0,600104,-0.0533138402752
0,600105,-0.0467823168495
0,600106,-0.0517585648913
0,600107,-0.0529252728313
0,600108,-0.0489309424674
0,600109,-0.0523581241856
0,600111,-0.0526723139308
0,600112,-0.0429787898442
0,600113,-0.118041275317
0,600114,-0.0540327600494
0,600115,-0.0538050391913
0,600116,-0.0431979458247
0,600117,-0.0509618471947
0,600118,-0.0523343975435
0,600119,-0.0220094222827
0,600120,-0.043079445997
0,600121,-0.0507525704925
0,600122,-0.0519158783124
0,600123,-0.0464503479833
0,600125,-0.0509707593257
0,600126,-0.0473707013855
0,600127,-0.0441915086818
0,600128,-0.0439506562592
0,600129,-0.0491207571631
