,code,grade
0,2155,-0.0463239926806
0,2157,-0.0513124396246
0,2158,-0.0521598359937
0,2159,-0.0495649194334
0,2162,-0.0500596810411
0,2163,-0.037832348568
0,2164,-0.0500296382494
0,2165,-0.0513203343412
0,2166,-0.0458739697693
0,2168,-0.0499608098052
0,2169,-0.0422802501071
0,2170,-0.0448058202832
0,2171,-0.0508063545559
0,2172,-0.0504167404261
0,2173,-0.0520023423035
0,2176,-0.0440633765484
0,2177,-0.0484084170737
0,2178,-0.0482106519246
0,2179,-0.0518607562437
0,2180,-0.0528325673899
0,2181,-0.0538747900251
0,2182,-0.0229088061572
0,2183,-0.0514150335572
0,2184,-0.0459364729332
0,2185,-0.038354369087
0,2186,-0.0533956406632
0,2187,-0.0508444517786
0,2188,-0.0481977721215
0,2189,-0.0467709904966
0,2191,-0.0511791713396
0,2192,-0.044813282466
0,2193,-0.0396697400763
0,2194,-0.0427351317009
0,2195,-0.0482494921427
0,2196,1.77392485537
0,2197,-0.0469469018377
0,2198,-0.0535047599942
0,2199,-0.0474077563047
0,2200,-0.0467401055552
0,2201,-0.0424427100433
0,2202,-0.0520032807663
0,2203,-0.0531276487161
0,2204,-0.0536844209463
0,2205,-0.00167774734267
0,2206,-0.0508279015262
0,2208,-0.0360110329364
0,2209,-0.0505651766777
0,2210,-0.0532644477116
0,2211,3.28931858964
0,2212,-0.0342700440136
