,code,grade
0,529,-0.0529404928611
0,530,-0.0519871948293
0,532,-0.0414910077883
0,536,-0.0510410455972
0,537,-0.049463642051
0,539,-0.0536579405682
0,540,-0.053378816702
0,541,-0.0494472699582
0,543,-0.0507661357277
0,544,-0.0495120690512
0,545,-0.0474806145454
0,546,-0.0439759515815
0,548,-0.0481023489761
0,550,-0.0532976106777
0,551,-0.0361473245056
0,552,-0.0502928198747
0,554,-0.0448326072319
0,557,-0.0489919942357
0,558,-0.0452962210897
0,559,-0.0500467375276
0,561,-0.0472870089155
0,563,-0.0512783018728
0,564,-0.0519088742232
0,566,-0.0465695950292
0,567,-0.05149874355
0,568,-0.0536733967959
0,570,-0.0400978359914
0,571,-0.037938029871
0,572,-0.0514969466744
0,573,-0.0443601875946
0,581,-0.0497945178492
0,584,-0.0515314773186
0,585,-0.042069793858
0,586,-0.0514025211946
0,587,-0.0509665635767
0,589,-0.0489846944545
0,590,-0.052768862498
0,592,-0.0440301361885
0,595,-0.0348984803186
0,596,-0.0536931887111
0,597,-0.0523168199474
0,598,-0.041444434558
0,599,-0.0297088470854
0,600,-0.0525747561871
0,601,-0.0504554929364
0,603,-0.048005339155
0,605,2.25394152592
0,606,-0.0488672148153
0,607,-0.0481175645494
0,608,-0.0408517036199
