,code,grade
0,300081,-0.0252830889114
0,300082,-0.0467775521942
0,300083,-0.0461884397756
0,300085,-0.0464236257706
0,300087,-0.0482042839575
0,300090,-0.0463260598802
0,300091,-0.0483362776903
0,300092,-0.0458427120464
0,300093,-0.0478731483574
0,300094,-0.0479640150993
0,300095,-0.05131734253
0,300096,-0.0391222157519
0,300097,-0.0496741826893
0,300098,-0.0470631264332
0,300099,-0.0395051457339
0,300100,-0.0501309883056
0,300101,-0.0524266736896
0,300102,0.0433222898049
0,300103,-0.0442949180304
0,300104,-0.0508798513988
0,300106,-0.0428284698298
0,300107,-0.0441943902276
0,300108,-0.0492443863688
0,300109,-0.0495143069004
0,300110,-0.0420711377357
0,300112,-0.0487054003064
0,300113,-0.0507732912025
0,300114,-0.0540922355887
0,300115,-0.0499011667971
0,300116,-0.0419443179474
0,300117,-0.0502230991488
0,300118,-0.0463637161813
0,300119,-0.046722813461
0,300121,-0.0490525827113
0,300122,-0.0515825687344
0,300123,-0.0479535136165
0,300125,-0.0459949458742
0,300126,-0.0401513783362
0,300127,-0.0475420387319
0,300128,-0.0465148129404
0,300129,-0.0400161264146
0,300130,-0.0491619694816
0,300131,-0.049484786076
0,300133,-0.0529269965594
0,300135,-0.0428720989872
0,300136,-0.0432362637328
0,300137,-0.142144420473
0,300138,-0.0494725578297
0,300139,-0.0508703403118
0,300141,-0.0443458117694
