,code,grade
0,600260,-0.0434304869935
0,600261,-0.0508979093197
0,600262,-0.0511971096769
0,600265,-0.0533707349474
0,600266,-0.051801944339
0,600268,-0.0499394292961
0,600269,-0.0527888875744
0,600270,-0.0506915455043
0,600271,-0.0520344593403
0,600272,-0.0404546512548
0,600273,-0.0420924039855
0,600275,-0.0332853938283
0,600276,-0.0527060200561
0,600277,-0.0513612224794
0,600279,-0.0526388203769
0,600280,-0.0516649899176
0,600282,-0.0526731625982
0,600283,-0.0413379587613
0,600284,-0.0523667643932
0,600285,-0.0465943082802
0,600287,-0.0444653316789
0,600288,-0.0387598742156
0,600289,-0.0421740395227
0,600290,-0.0479243746487
0,600291,-0.0524433338502
0,600292,-0.0454839115118
0,600293,-0.049017615749
0,600295,-0.0522466679714
0,600297,-0.0518592202557
0,600298,-0.0557303880233
0,600299,-0.0530183295391
0,600300,-0.0515111270265
0,600302,-0.0475721093165
0,600303,-0.0469923966669
0,600305,-0.0518851214642
0,600307,-0.0521801619044
0,600308,-0.051876478454
0,600309,-0.0523895308376
0,600311,-0.0493814565196
0,600312,-0.0509321333213
0,600315,-0.0503626053866
0,600316,-0.0522081130869
0,600317,-0.0536976557794
0,600320,-0.0529143491605
0,600322,-0.0411971039746
0,600323,-0.0468840247502
0,600325,-0.0454175212327
0,600326,-0.0485540944334
0,600327,-0.0518016636359
0,600328,-0.0498694645576
