,code,grade
0,300265,-0.0429444399925
0,300266,-0.0504256922213
0,300267,-0.0534039333029
0,300268,-0.0495789431057
0,300269,-0.0507491828937
0,300271,-0.0514071904517
0,300272,-0.0485694023052
0,300274,-0.0505220858111
0,300275,-0.0392134974607
0,300277,-0.0517436449675
0,300278,-0.0457556185053
0,300279,-0.0492142857865
0,300280,-0.0510364338415
0,300282,-0.0497344966084
0,300283,-0.044825573769
0,300284,-0.0493998464189
0,300286,-0.0482133613799
0,300287,-0.0476625601388
0,300288,-0.0514438221697
0,300289,-0.051846953415
0,300291,-0.0542399045746
0,300292,-0.321458975504
0,300294,-0.0490884108436
0,300297,-0.0529948583982
0,300298,-0.0510017128764
0,300301,-0.0507932206197
0,300302,-0.0499802486401
0,300303,-0.0630009864199
0,300304,-0.0525170620864
0,300305,-0.0480221478674
0,300307,-0.0530993603671
0,300312,-0.0405334915751
0,300313,-0.0513693583843
0,300314,-0.0500066549771
0,300315,-0.0486719159483
0,300317,-0.043342671526
0,300318,-0.0487844388741
0,300319,-0.04138978028
0,300320,-0.049243322543
0,300321,-0.0500240257095
0,300322,-0.0399642782972
0,300324,-0.0527512095374
0,300325,-0.0474095202998
0,300326,-0.0526559199044
0,300327,-0.0473866096603
0,300328,-0.0509947789476
0,300329,-0.0387710917299
0,300330,-0.0460653701687
0,300331,662.507140831
0,300332,-0.0444150160986
