,code,grade
0,600822,-0.0528601213059
0,600824,-0.0535216232311
0,600825,-0.0505573969729
0,600826,-0.0526928027645
0,600827,-0.052910827052
0,600828,-0.0518495802997
0,600829,-0.0525997961615
0,600830,-0.0373290883001
0,600831,-0.051445988037
0,600833,-0.0515579515827
0,600834,-0.0522151824916
0,600835,-0.0522322938346
0,600836,-0.0503710632767
0,600837,-0.0531616578795
0,600838,-0.020816281276
0,600839,-0.0516418326815
0,600841,-0.0533330777223
0,600843,-0.0515520426961
0,600845,-0.0529080451789
0,600846,-0.0456491156277
0,600850,-0.0538891632541
0,600851,-0.0520667079272
0,600853,0.246426003186
0,600854,-0.0510668190571
0,600855,-0.0510272126543
0,600857,-0.0510519802574
0,600858,-0.0541160141226
0,600859,-0.052712446646
0,600860,-0.0482049936615
0,600861,-0.0467636547634
0,600862,-0.0528969339061
0,600863,-0.0527847385597
0,600864,-0.0533279405889
0,600865,-0.0505240083658
0,600867,-0.0526778725361
0,600868,-0.0475776978575
0,600869,-0.0522248636677
0,600870,-0.0499383949615
0,600872,-0.0520032344149
0,600873,-0.051656151855
0,600875,-0.0531294586387
0,600877,-0.0455173931778
0,600880,-0.0480772914427
0,600882,-0.0525363784752
0,600883,-0.0521376368457
0,600884,-0.0437696990054
0,600886,-0.0527016754996
0,600887,-0.0526504665818
0,600888,-0.0447981719384
0,600889,-0.0475355132252
