,code,grade
0,2226,-0.0515728372787
0,2227,-0.0521469835529
0,2228,-0.0525768840981
0,2229,-0.0439606068518
0,2232,-0.0514324301552
0,2233,-0.0487650911843
0,2235,-0.0395194341202
0,2236,-0.0504425220383
0,2237,-0.0451123965997
0,2238,-0.0514946612069
0,2239,-0.0527848442372
0,2240,-0.0444569234567
0,2241,-0.0513083454932
0,2242,-0.0543317101918
0,2243,-0.0475560465124
0,2244,-0.0523051032535
0,2245,-0.0353804283649
0,2246,-0.0428368884899
0,2247,-0.0447396153402
0,2249,-0.0408400716304
0,2250,-0.0501398474759
0,2251,-0.0526015305796
0,2252,-0.0543937047786
0,2253,-0.0469817784832
0,2254,-0.0462221826387
0,2255,-0.0474549195452
0,2256,-0.0394480672457
0,2258,-0.0522711941147
0,2259,-0.0462591095336
0,2260,-0.0504837169056
0,2262,-0.0530124717795
0,2263,-0.0492211008469
0,2264,-0.043696226808
0,2265,-0.0526830390349
0,2267,-0.0530930578398
0,2268,-0.0515449225953
0,2269,-0.0533135953215
0,2270,-0.0430495497467
0,2271,-0.0469749347222
