,code,grade
0,2768,-0.0341162951674
0,2769,-0.0457334532847
0,2770,-0.0481895751148
0,2772,-0.047113349443
0,2773,-0.0525192366265
0,2775,-0.29544237228
0,2776,-0.0494635737088
0,2777,-0.0392256961256
0,2778,-0.0243787507412
0,2779,-0.530158195591
0,2781,-0.0232339095053
0,2782,0.0332385169356
0,2783,-0.0131927258739
0,2785,-0.332501908582
0,2786,-0.0387317714175
0,2787,-0.0229431628993
0,2788,-0.0290750533944
0,2789,-0.0256280181662
0,2790,-0.0346850323538
0,2791,-0.0368310861591
0,2792,-0.0348194067965
0,2793,-0.0323305134762
0,2795,-0.0280863884029
0,2796,-0.0303586452465
0,2797,-0.0551144024513
0,2798,-0.0423377605329
0,2799,-0.0301465818968
0,2800,-0.0542872993263
0,2802,5120117.6464
0,2803,-0.548858678046
0,2805,6666.54134209
0,2806,81121.9169453
0,2808,-26023620.9439
0,2809,-68.5261868621
0,2810,-0.0500159204332
0,300002,-0.0456635046423
0,300003,-0.0524956581591
0,300004,-0.0516835054482
0,300005,-0.0481833286696
0,300006,-0.0498839151911
0,300007,-0.0336401265486
0,300008,-0.0462130625842
0,300009,-0.0435983075576
0,300010,-0.0474366508241
0,300011,-0.0490551581585
0,300012,-0.0410755878934
0,300013,-0.034337511445
0,300014,-0.0381287589372
0,300015,-0.0524117012763
0,300016,-0.0447315395446
