,code,grade
0,600891,-0.0474154632412
0,600892,-0.05071394106
0,600893,-0.0528637983179
0,600894,-0.0526956614602
0,600895,-0.0516370327479
0,600897,-0.0533193432876
0,600900,-0.0535968372056
0,600917,-0.0320704806557
0,600919,-0.0221758023237
0,600936,-8.32034054242
0,600958,-0.0532948824642
0,600959,-0.0532281587934
0,600960,-0.0511202692366
0,600961,-0.0530226262314
0,600962,-0.043487186761
0,600963,-0.048652290259
0,600965,-0.0475757188543
0,600966,-0.0493136624707
0,600967,-0.0501558230391
0,600969,-0.0488437290413
0,600970,-0.0520705349003
0,600971,-0.0492536967219
0,600973,-0.0517938403369
0,600975,-0.0468387583244
0,600976,-0.049015637332
0,600977,0.134086748115
0,600978,-0.0471468745618
0,600979,-0.0500183291563
0,600980,-0.0485821070226
0,600981,-0.0421792225123
0,600982,-0.0486486004147
0,600983,-0.0531406062234
0,600984,-0.0517568491974
0,600985,-0.0470979115002
0,600987,-0.0505257216135
0,600988,-0.0472900719638
0,600990,-0.0525713131568
0,600992,-0.0490668208061
0,600993,-0.0500578408434
0,600995,-0.0511782680386
0,600997,-0.0494377846986
0,600998,-0.0527418591215
0,600999,-0.0523624720198
0,601000,-0.053038041531
0,601001,-0.048277940296
0,601002,-0.0519072310538
0,601003,-0.053557463409
0,601006,-0.0533456236759
0,601007,-0.0477660692498
0,601008,-0.052978672995
