,code,grade
0,300475,-0.0407400878719
0,300476,-0.0555513452428
0,300478,-0.0415509301823
0,300479,-0.0463341592588
0,300480,-0.0459384269276
0,300481,7.3323335104
0,300483,-0.0441038972422
0,300484,-0.060813541042
0,300485,-0.044846971722
0,300486,-0.0449615520297
0,300487,-0.0390970443672
0,300489,-0.0389319571325
0,300490,-0.0414688824095
0,300491,-0.041798821379
0,300492,-0.044001520222
0,300493,-0.0341502680679
0,300494,-0.0408305141633
0,300495,5432.79236997
0,300496,-0.0431080734633
0,300497,-0.0325909149706
0,300498,-0.0517776109008
0,300499,-14.9053171627
0,300500,0.00416841099674
0,300501,0.371945147983
0,300502,-0.055612192539
0,300503,-0.0203465899268
0,300505,-0.0126538771019
0,300506,77336.2742619
0,300507,0.0221855962498
0,300508,-0.16176326103
0,300509,0.000293516181783
0,300511,-0.041945851318
0,300512,113.993366051
0,300513,-0.854542915911
0,300515,-0.0399931819435
0,300516,-0.0368433688259
0,300517,0.604308721501
0,300518,0.0208713075651
0,300519,-0.0331664223362
0,300520,506514.669693
0,300521,74.0771875543
0,300522,11578797.2662
0,300523,14.1114611172
0,300525,63129.7434339
0,300527,106.211192771
0,300528,113384171.643
0,300529,33.9540740804
0,300530,6765605703.79
0,300531,-22020702.0094
0,300533,-36551.798327
