,code,grade
0,600986,-0.0424335527289
0,601010,-0.0532812739806
0,601186,-0.0529159976238
0,603669,-0.0509921980349
0,603699,-0.0527490283804
0,656,-0.0508875624722
0,700,-0.0467448501346
0,713,-0.049814300788
0,819,-0.0517933385262
0,938,-0.0501996389323
0,2064,-0.0526240106338
0,2144,-0.0473003801517
0,2230,-0.0513316717004
0,2261,-0.0486988295458
0,2440,-0.0522175104044
0,2506,-0.051842861586
0,2585,-0.048074103599
0,2594,-0.05281033475
0,2665,-0.050631909121
0,300199,-0.0454723336174
0,300256,-0.0267915403784
0,601011,-0.0323609386639
0,601799,-0.0528159836385
0,46,-0.0541591843306
0,158,-0.0509063439478
0,2002,-0.0524371269867
0,2161,-0.0508589389362
0,2340,-0.0478057559338
0,2430,-0.0521786166099
0,2609,-0.0398797917423
0,300079,-0.0494175917318
0,300086,-0.0497915134244
0,300124,-0.0525687229011
0,300296,-0.0498553814386
0,300316,-0.0506788203612
0,300351,-0.0436025232048
0,300436,-0.0456775378524
0,300463,-0.0460270349146
0,600004,-0.0511242157166
0,600061,-0.053198242643
0,600089,-0.051166634371
0,600487,-0.0412476058554
0,839,-0.0239301059728
0,918,-0.0424103643111
0,969,-0.0504150116851
0,971,-0.0487434753805
0,2020,-0.0486899972428
0,2375,-0.0496137420698
0,2422,-0.0490430250286
0,300238,-0.0496663795208
