,code,grade
0,601328,-0.0533354686418
0,601333,-0.0531264329008
0,601336,-0.0526398133673
0,601339,-0.052918779446
0,601368,-0.0555851840412
0,601369,-0.053359654792
0,601377,-0.0546347899953
0,601388,-0.0490314269523
0,601390,-0.0533035312926
0,601398,-0.0532525489295
0,601515,-0.0530452415921
0,601518,-0.0508523699708
0,601519,-0.0527360702115
0,601555,-0.0527088019462
0,601558,-0.0502324326962
0,601566,-0.0527279905386
0,601567,-0.0538911910876
0,601579,-0.0513458396982
0,601588,-0.0525993340308
0,601595,-114947.32775
0,601599,-0.0508822772112
0,601600,-0.0530326434638
0,601601,-0.0536187306536
0,601607,-0.0525338592523
0,601608,-0.0530648887665
0,601611,-0.0431303193967
0,601616,-0.0537299979002
0,601618,-0.0526435357551
0,601628,-0.0532649271504
0,601633,-0.0536169441406
0,601636,-0.0485725863361
0,601666,-0.0526539089177
0,601668,-0.0525123914796
0,601669,-0.0528601646631
0,601677,-0.0522430307185
0,601678,-0.0491561216312
0,601688,-0.0526870234293
0,601689,-0.0430143086797
0,601699,-0.0521568457486
0,601700,-0.0531958711263
0,601717,-0.0525888205786
0,601718,-0.0538460962517
0,601766,-0.0531475888049
0,601777,-0.050624613012
0,601788,-0.0526038020385
0,601800,-0.0523081953873
0,601801,-0.0520428713653
0,601808,-0.0530553818587
0,601811,0.212067446736
0,601818,-0.0534900257228
