,code,grade
0,2589,-0.047069514727
0,2590,-0.0506532375854
0,2592,-0.0536675228782
0,2593,-0.0457375564213
0,2596,-0.0518954687335
0,2598,-0.0479619963501
0,2599,-0.0473628059752
0,2600,-0.0433024338106
0,2601,-0.0427772797631
0,2603,-0.0531107963854
0,2605,-0.0394891359992
0,2607,-0.0465959059671
0,2611,-0.025310478323
0,2612,-0.0456285461252
0,2613,-0.0515169034593
0,2614,0.0781573092726
0,2616,-0.0429767673004
0,2618,-0.0501994614647
0,2619,0.0773319623214
0,2620,-0.0438960480116
0,2622,-0.0456316186452
0,2623,-0.0494203620704
0,2625,-0.0515526826639
0,2626,-0.0505731922116
0,2627,-0.0408830629917
0,2628,-0.0464687490836
0,2629,-0.0491364775929
0,2633,-0.0351629892568
0,2634,-44.6515205449
0,2635,-0.0448407156837
0,2636,14998.1180264
0,2637,-0.0475032547506
0,2638,-0.0458183942924
