,code,grade
0,300333,-0.0487696159595
0,300335,-0.047076352184
0,300336,-0.0496622188484
0,300337,-0.0428009083549
0,300339,-0.0527139230848
0,300343,-0.0466083737288
0,300344,-0.0363164922063
0,300345,-0.040701073318
0,300346,-0.0489761729654
0,300347,-0.053069128809
0,300348,-0.0465906442589
0,300349,-0.0448080381182
0,300350,-0.0431509767232
0,300352,-0.0449661458582
0,300354,-0.051643441203
0,300355,8005241.46971
0,300356,-0.0513434479088
0,300358,-0.048139242088
0,300360,-0.0482222020255
0,300362,0.00274432075692
0,300363,-0.0522426456657
0,300364,-0.0469378159085
0,300367,-0.0502629520426
0,300368,-0.0458580822649
0,300369,-0.0494648762622
0,300370,-0.0472597358425
0,300371,-0.0426591864657
0,300373,-0.043390920976
0,300375,-0.0438793584045
0,300376,-0.0476116948391
0,300377,-0.0405124043237
0,300378,-0.0480738952717
0,300379,-0.0448286728443
0,300380,-0.0746040607378
0,300381,39.187571661
0,300382,-0.0343881331519
0,300383,-0.0478756108051
0,300384,-0.049512223803
0,300385,-0.0456053680951
0,300386,-0.02829153105
0,300387,-0.0386639802077
0,300388,-0.052466890529
0,300390,-0.0399478442526
0,300391,-0.119152605811
0,300392,-0.0472933741294
0,300393,-0.0448742445122
0,300394,-0.0432453678109
0,300395,-0.0464329488672
0,300396,-0.0488502248041
0,300399,-0.0578431875217
