,code,grade
0,300206,-0.046531268465
0,300207,-0.0356642907644
0,300208,-0.0436662350804
0,300209,-0.0343621398004
0,300210,-0.0465030300669
0,300211,-0.0449462977581
0,300212,-0.0446580050353
0,300213,-0.0466395823525
0,300214,-0.0461652812432
0,300215,-0.0458816157259
0,300216,-0.0486260448994
0,300217,-0.0474668282338
0,300218,0.254531071596
0,300220,-0.0363215886327
0,300221,-0.0464264617654
0,300222,-0.0503801579139
0,300224,-0.0531066052964
0,300225,-0.0512203106542
0,300226,-0.0448013348753
0,300228,-0.0461582564722
0,300229,-0.0516363243767
0,300230,-0.0489715903125
0,300231,-0.042083195892
0,300232,-0.0439865799321
0,300233,-0.0527961679866
0,300234,-0.0507903589057
0,300235,-0.0446971131267
0,300236,-0.0489732728076
0,300237,-0.0285937303016
0,300239,-0.0491708374889
0,300240,-0.04559422606
0,300241,-0.0473237933442
0,300242,-0.0112795225996
0,300243,-0.048826661552
0,300244,-0.05111510457
0,300245,-0.04708846927
0,300246,-0.0415241335631
0,300247,-0.0244223973621
0,300248,-0.0471836995372
0,300249,-0.0453529083465
0,300250,-0.0438288302185
0,300252,-0.0515570464565
0,300253,-0.0493376270171
0,300254,-0.0433542337482
0,300255,-0.052750554798
0,300257,-0.0534016898973
0,300258,-0.0521511163136
0,300260,-0.0474847574368
0,300261,-0.0538821899324
0,300263,-0.0491706212107
