,code,grade
0,600130,-0.0453279219723
0,600131,-0.0466337678673
0,600132,-0.0515219651459
0,600133,-0.0468241424416
0,600135,-0.0470298449737
0,600136,-0.0506029704895
0,600137,-0.0359044794772
0,600138,-0.0500994983595
0,600139,-0.0511754162836
0,600141,-0.0261645114183
0,600143,-0.052477641724
0,600148,-0.0400015276655
0,600149,33.0365014741
0,600150,-0.0535418706182
0,600151,-0.0528293168438
0,600152,-0.195918132242
0,600153,-0.0519172829824
0,600155,-0.0442866811355
0,600156,-0.0511806469473
0,600157,-0.0526296806205
0,600158,-0.0502570755038
0,600159,-0.0493111713276
0,600160,-0.0507481848853
0,600162,-0.0522958773615
0,600163,-0.0526811848135
0,600165,-0.0519766240019
0,600166,-0.0518989035407
0,600167,-0.0519704355595
0,600169,-0.0518957891015
0,600170,-0.0508795481548
0,600171,-0.0514779511621
0,600172,-0.0447559091556
0,600175,-0.0511080048878
0,600176,-0.0515037950247
0,600177,-0.0530186440089
0,600178,-0.0407879021289
0,600179,-0.0542147607619
0,600180,-0.0539120748669
0,600183,-0.0392209623176
0,600184,-0.0533595069644
0,600185,-0.0528236504165
0,600186,-0.0479042068482
0,600187,1406879.16575
0,600188,-0.0542171705096
0,600190,-0.0534250310024
0,600191,-0.0529679351542
0,600192,-0.0513706581385
0,600193,-0.0489461191293
0,600195,-0.0493717342023
0,600196,-0.0529630043298
