,code,grade
0,2639,-0.0444908951747
0,2640,-0.0441438933079
0,2641,-0.0492563821856
0,2642,-0.0481858222474
0,2643,-0.0492393930327
0,2644,-0.0496643676189
0,2645,-0.0441956994625
0,2646,-0.0535913506056
0,2647,-0.0240427360316
0,2648,-0.0521804793086
0,2649,-0.0447648085741
0,2650,-0.0536620416575
0,2651,-0.0385839620609
0,2652,-0.0435379265082
0,2653,-0.0546697230575
0,2655,-0.0429076614854
0,2658,-0.0268741546474
0,2659,-0.0508831210436
0,2661,-0.0509167401985
0,2664,-0.0458660708826
0,2666,-0.0425502943477
0,2667,-0.0398386492641
0,2668,-0.0464344782998
0,2669,-0.0500033089139
0,2670,-0.0490831051813
0,2671,-0.0484638425527
0,2672,-0.0423494264073
0,2673,-0.0486039605659
0,2674,-0.0473415726405
0,2675,-0.0377321456287
0,2677,-0.0382266215196
0,2679,-0.0480187418061
0,2680,-0.0490266885208
0,2681,-0.0511752568271
0,2682,-0.0492596176913
0,2683,-0.0376709819087
0,2686,-0.0478960741891
0,2687,-0.0498179876831
0,2689,-0.0526722697949
0,2690,-0.0523857718332
0,2691,-0.0521720935864
0,2692,-0.04049944552
0,2693,-0.0514304290772
0,2694,-0.0493926525253
0,2695,1.38967401892
0,2697,-0.0494516150839
0,2698,-0.053052185416
0,2699,-0.0519212215419
0,2700,-0.0502629601941
0,2701,-0.0459044747047
