,code,grade
0,600619,-0.0491794683825
0,600620,-0.0429010073326
0,600622,-0.0506574794169
0,600623,-0.0526288785319
0,600626,-0.0510869763669
0,600628,-0.0505003937863
0,600629,-0.0522410420686
0,600630,-0.0492091794597
0,600633,-0.0523586711213
0,600635,-0.0519418082862
0,600638,-0.0517440606035
0,600639,-0.05207407884
0,600640,-0.0489768969876
0,600641,-0.0546603733392
0,600642,-0.0538629769017
0,600643,-0.0508230990181
0,600644,-0.0480024466866
0,600645,-0.0507624832286
0,600647,-0.0508138403084
0,600648,-0.0519259279116
0,600650,-0.0521603666319
0,600652,-0.0511187060815
0,600654,-0.0430977854629
0,600655,-0.0536474894859
0,600657,-0.0522413147226
0,600658,-0.0540096173768
0,600660,-0.0531725090386
0,600661,-0.0488776417158
0,600662,-0.0455293650818
0,600663,-0.0528230685705
0,600664,-0.0531410685839
0,600665,-0.0513792577886
0,600666,-0.0517407094801
0,600667,-0.0500909586475
0,600668,-0.0491563719525
0,600673,-0.0537174787364
0,600674,-0.0540450753005
0,600676,-0.0524387219545
0,600677,-0.0475376349951
0,600678,-0.00822270483199
0,600679,-0.0454792362701
0,600680,-0.0538117724817
0,600681,-0.0504983773849
0,600683,-0.0533917809481
0,600684,-0.0509618842659
0,600685,-0.0528215601546
0,600686,-0.0519354287581
0,600688,-0.0536926835714
0,600689,-0.0441838577342
0,600690,-0.0535862052469
