,code,grade
0,151,-0.0502605096843
0,153,-0.043806848996
0,156,-0.0533252990991
0,157,-0.0489355468813
0,159,-0.0419727805131
0,166,-0.0535696266795
0,301,-0.0517632813653
0,333,-0.0525110918823
0,338,-0.0515610286931
0,400,-0.0518347949347
0,401,-0.0529640864557
0,402,-0.0522606111874
0,403,-0.0478502372487
0,408,-0.0539330705043
0,410,-0.0512765883611
0,411,-0.0502249162181
0,413,1453.6354979
0,415,-0.0526312436389
0,417,-0.0530151699661
0,418,-0.0518498971165
0,419,-0.049244812643
0,420,-0.0469903304816
0,421,-0.0518208972266
0,422,-0.0502953193446
0,425,-0.0515296324668
0,426,-0.0421066831902
0,428,-0.0540538483309
0,429,-0.047261134412
0,430,-0.0273185231732
0,488,-0.0492427071328
0,498,-0.0377428177241
0,501,-0.0518476767322
0,502,-0.0477735588642
0,503,-0.0520675391645
0,506,-0.0522715797685
0,507,-0.052613214833
0,509,-0.0416820116791
0,510,-0.0416268049823
0,513,-0.0507855137387
0,514,-0.052339679483
0,516,-0.0518518804393
0,517,-0.0544054420139
0,518,-0.0499752571888
0,519,-0.050328700929
0,520,-0.0491734968642
0,521,-0.0509609624247
0,523,-0.0501248953852
0,525,-0.0510544951169
0,526,-0.0506875898249
0,528,-0.0463362163375
