date,HIM
2016-08-31,-4.855611981014092e-05
2016-09-01,0.0011239444623263508
2016-09-02,0.0011542211937536503
2016-09-05,0.0012118922885175644
2016-09-06,0.0008100342001546128
2016-09-07,0.001300785215556737
2016-09-08,0.0022975847120446993
2016-09-09,0.0012983479036821014
2016-09-12,-0.0003097627399992666
2016-09-13,0.0027410594971245504
2016-09-14,0.0018338571550930442
