,Unnamed: 0,code,grade
18,0,908,-0.0523804636037
19,0,909,-0.038962109229599994
20,0,910,-0.052714696233299996
21,0,912,-0.0534174952153
22,0,913,-0.049057621352
23,0,915,-0.0496798484761
24,0,917,-0.0402710408987
25,0,919,-0.0529820144876
26,0,920,-0.0493290580751
27,0,921,-0.052106963555199996
28,0,922,-0.05338443446269999
29,0,925,-0.0599662520334
30,0,928,-0.0532442940767
31,0,929,-0.039997500640599995
32,0,931,-0.0457855653146
33,0,932,-0.050864243531
34,0,933,-0.0519640572126
35,0,936,-0.0519700669646
36,0,937,-0.05244467473119999
37,0,948,-0.0495934847774
38,0,949,-0.0500061887055
39,0,952,-0.0302570147957
40,0,953,-0.04647367199519999
41,0,955,-0.0351402983924
42,0,957,-0.036914784660699994
43,0,958,-0.0437586413824
44,0,960,-0.0429929208907
45,0,961,-0.048465220582099997
46,0,962,-0.0519334512538
47,0,963,-0.0533288128904
48,0,965,-0.0502051561156
49,0,966,-0.0529297487734
0,0,967,-0.0416483532381
1,0,968,-0.0539856820215
2,0,970,-0.036183459980800005
3,0,972,-0.049816138499999996
4,0,973,-0.0458064906415
5,0,976,-0.0516263329866
6,0,977,-0.0469209395481
7,0,978,-0.0488657644558
8,0,979,-0.0526655095652
9,0,981,-0.0521048799861
10,0,982,-0.050809773632399996
11,0,983,-0.0491944940269
12,0,985,-0.0385103150104
13,0,988,-0.04892010077819999
14,0,989,-0.0502442411608
15,0,990,-0.0473513543702
16,0,993,-0.0445032700064
17,0,995,-0.0276679565762
18,0,996,-0.0770509121166
19,0,997,-0.0520053833941
20,0,998,-0.05250648493869999
21,0,999,-0.0530377879029
22,0,1696,-0.0516610695034
23,0,1979,-0.0481491816248
24,0,2001,-0.0479122489466
25,0,2003,-0.053631778649800003
26,0,2004,-0.0501755745086
27,0,2005,-0.041521719671999996
28,0,2006,-0.049998962701900004
29,0,2007,-0.050045526401599996
30,0,2009,-0.0407985222546
31,0,2011,-0.0529020035309
32,0,2012,-0.0431667109182
33,0,2013,-0.047966834291199995
34,0,2014,-0.052830093495300004
35,0,2015,-0.0523623673441
36,0,2016,-0.0512644022872
37,0,2018,-0.0525127452939
38,0,2019,-0.0396879930163
39,0,2021,-0.05213843397580001
40,0,2023,-0.047203245466
41,0,2024,-0.051815842436100004
42,0,2026,-0.0499609968972
43,0,2027,-0.0600791025541
44,0,2028,-0.049262023893900005
45,0,2029,-0.049955042694100005
46,0,2030,-0.043262519686099996
47,0,2031,-0.047862306452
48,0,2032,-0.0492135247217
49,0,2033,-0.0441527047726
0,0,2034,-0.0453906634808
1,0,2036,-0.0205922152528
2,0,2037,-0.042944457429
3,0,2038,-0.0523374133384
4,0,2039,-0.052542443919900005
5,0,2040,-0.048378933141599995
6,0,2041,-0.054933666276099996
7,0,2042,-0.0510163744635
8,0,2043,0.0693707604793
9,0,2044,-0.0512442852435
10,0,2045,-0.0383979057382
11,0,2046,-0.0448200542379
12,0,2047,-0.025522134758299998
13,0,2048,-0.0437546242051
14,0,2049,-0.0527337728324
15,0,2050,-0.0538245383926
16,0,2051,-0.0536725941672
17,0,2054,-0.030743886206
18,0,2056,-0.048007632236099995
19,0,2058,-0.0479586476762
20,0,2060,-0.040509524558800004
21,0,2063,-0.0449369244045
22,0,2065,-0.0518753389769
23,0,2066,-0.05598352133719999
24,0,2067,-0.04532654903580001
25,0,2068,-0.0521275931175
26,0,2069,-0.051997674859
27,0,2070,-0.0429784408192
28,0,2073,-0.0515443890501
29,0,2075,-0.049269485727000004
30,0,2076,-0.0486033702284
31,0,2077,-0.0542122782043
32,0,2078,-0.0506233847045
33,0,2079,-0.04473298771649999
34,0,2080,-0.045299737375300006
35,0,2081,-0.041807558027300004
36,0,2082,-0.0344628896026
37,0,2083,-0.05023193414890001
38,0,2084,-0.047011236895
39,0,2085,-0.052804598108800005
40,0,2086,-0.0479840263241
41,0,2087,-0.0419817827596
42,0,2088,-0.0325179601786
43,0,2089,-0.0484270218743
44,0,2090,-0.0513214675559
45,0,2091,-0.047459180254
46,0,2092,-0.0450941973642
47,0,2093,-0.053662738928800004
48,0,2095,-0.04914461467469999
49,0,2096,-0.0527835850478
0,0,2097,-0.04644401166119999
1,0,2098,-0.0578442277663
2,0,2099,-0.048124240265499996
3,0,2100,-0.050912308229
4,0,2102,-0.0288256138876
5,0,2103,-0.050265671021600004
6,0,2104,-0.0490301937997
7,0,2105,-0.048603076465800005
8,0,2106,-0.022101730373400002
9,0,2107,-0.0526515429557
10,0,2108,-0.0466421098807
11,0,2109,-0.051383499098399996
12,0,2110,-0.039651341414699996
13,0,2112,-0.057125992201199995
14,0,2114,-9.893506803860001
15,0,2115,-0.0438424309607
16,0,2116,-0.050222892449199995
17,0,2117,-0.0520849284637
18,0,2118,-0.0501766943686
19,0,2120,-0.0434767545283
20,0,2121,-0.049341758058299996
21,0,2122,-0.05028107598019999
22,0,2123,-0.049747018144500006
23,0,2124,-0.041599389751800005
24,0,2125,-0.146319930659
25,0,2126,-0.047188356382
26,0,2128,-0.05269158566650001
27,0,2130,-0.0503915388811
28,0,2131,-0.051246517871400006
29,0,2132,-0.0500331896997
30,0,2134,-0.046402499744699996
31,0,2135,-0.05143517676519999
32,0,2136,-0.043061427669
33,0,2137,-0.0408644557257
34,0,2138,-0.04785558379919999
35,0,2139,-0.047468983868800003
36,0,2140,-0.0527983832514
37,0,2141,-0.040825907153599995
38,0,2142,-0.0523953037711
39,0,2143,-0.052339584129499996
40,0,2145,-0.039538405361800005
41,0,2146,-0.0533101842507
42,0,2147,-0.050472780768
43,0,2148,-0.0400017787556
44,0,2149,-0.0491934826798
45,0,2150,-0.04973311534
46,0,2151,-0.050738918128100004
47,0,2152,-0.053061564359
48,0,2153,-0.0518372214769
49,0,2154,-0.0517366305377
0,0,2155,-0.0391291563067
1,0,2157,-0.040858102449
2,0,2158,-0.0528062635383
3,0,2159,-0.0487783274795
4,0,2162,-0.0507375291372
5,0,2163,-0.03932311519869999
6,0,2164,-0.0511533020259
7,0,2165,-0.0505327369003
8,0,2166,-0.0657800882543
9,0,2168,-0.0473301835339
10,0,2169,-0.0351427711086
11,0,2170,-0.0456287573665
12,0,2171,-0.050121090879800004
13,0,2172,-0.050914097578499996
14,0,2173,-0.0494699284094
15,0,2176,-0.04820150761530001
16,0,2177,-0.0418957707574
17,0,2178,-0.0448403810629
18,0,2179,-0.051477452056999995
19,0,2180,-0.0531219055061
20,0,2181,-0.0540364380526
21,0,2182,-0.0506494775323
22,0,2183,-0.050843516599699996
23,0,2184,-0.0439829668267
24,0,2185,-0.05098374681
25,0,2186,-0.05310395227030001
26,0,2187,-0.0523160844488
27,0,2188,-0.048542203543499994
28,0,2189,-0.0452162753401
29,0,2191,-0.0507122949596
30,0,2192,-0.0484958405638
31,0,2193,-0.039230997282599996
32,0,2194,-0.0449909684126
33,0,2195,-0.04440777802280001
34,0,2196,1.04036929936
35,0,2197,-0.0377386999013
36,0,2198,-0.052562943752600004
37,0,2199,-0.0460482752585
38,0,2200,0.0013623507297800001
39,0,2201,-0.040345535222199996
40,0,2202,-0.05227628647580001
41,0,2203,-0.053745607775300006
42,0,2204,-0.0529182688055
43,0,2205,-0.0444874467151
44,0,2206,-0.0508078332304
45,0,2208,-0.0313557735284
46,0,2209,-0.041875848544400004
47,0,2210,-0.0543737958965
48,0,2211,23.960613769600002
49,0,2212,-0.046699253809599994
0,0,2213,-0.041114231366199995
1,0,2214,-0.051320484629
2,0,2215,-0.0499047245113
3,0,2216,-0.0525719265044
4,0,2217,-0.0422300971633
5,0,2219,-0.0523600486208
6,0,2220,-0.043715795267699996
7,0,2221,-0.0507319120063
8,0,2222,-0.0386756687856
9,0,2223,-0.0490268585041
10,0,2225,-0.0500305846904
11,0,2226,-0.05174366635430001
12,0,2227,-0.051254956332
13,0,2228,-0.052677102776
14,0,2229,-0.04475645176109999
15,0,2232,-0.0509466335743
16,0,2233,-0.0477047548959
17,0,2235,-0.0435040507015
18,0,2236,-0.051729136143199995
19,0,2237,-0.045720553740300006
20,0,2238,-0.051779444710400004
21,0,2239,-0.053100148799400004
22,0,2240,-0.0433729994063
23,0,2241,-0.0502227288087
24,0,2242,-0.0537261605553
25,0,2243,-0.047389111473699994
26,0,2244,-0.0513471582514
27,0,2245,-0.0449904959915
28,0,2246,-0.04836742752690001
29,0,2247,-0.0478606036059
30,0,2249,-0.0457890119661
31,0,2250,-0.0506361841776
32,0,2251,-0.052694925380800006
33,0,2252,-0.053612190959700004
34,0,2253,-0.0479935340543
35,0,2254,-0.049094357954
36,0,2255,-0.048764733000400004
37,0,2256,-0.0334437112142
38,0,2258,-0.0506353283414
39,0,2259,-0.046043941677900005
40,0,2260,-0.0514830284238
41,0,2262,-0.0524061585014
42,0,2263,-0.04929534416680001
43,0,2264,-0.042514478770500005
44,0,2265,-0.046974844217300006
45,0,2267,-0.053454039491099996
46,0,2268,-0.051176503952099994
47,0,2269,-0.0535313655121
48,0,2270,-0.0340815833954
49,0,2271,-0.049088110729900006
0,0,2272,-0.046063064436300004
1,0,2273,-0.0395802514236
2,0,2274,-0.04355612520830001
3,0,2275,-0.053064217996300005
4,0,2276,-0.0515913310339
5,0,2277,-0.052246107701199994
6,0,2279,-0.0344376365012
7,0,2281,-0.0451445175144
8,0,2282,-0.028093943567300002
9,0,2284,-0.0485583561847
10,0,2285,-0.0526890726718
11,0,2286,-0.0400612698596
12,0,2287,-0.0566524389247
13,0,2288,-0.0435839511068
14,0,2290,-0.0496595985153
15,0,2291,-0.0355626228376
16,0,2292,-0.049648947973
17,0,2293,-0.053866477189800005
18,0,2295,-0.0426243628412
19,0,2296,-0.048524183364199995
20,0,2298,-0.0438549481232
21,0,2299,-0.052148153565699996
22,0,2300,-0.048160410790599996
23,0,2301,-0.0539546666527
24,0,2302,-0.05263263756849999
25,0,2303,-0.053377468210300004
26,0,2304,-0.054197877297800005
27,0,2305,-0.054126676339699996
28,0,2306,-0.0375120896977
29,0,2307,-0.040159550934000005
30,0,2308,-0.052434533448199996
31,0,2309,-0.050023370996900005
32,0,2310,-0.0374104210632
33,0,2311,-0.0536141226839
34,0,2312,-0.037260408591199994
35,0,2313,-0.0435550424845
36,0,2314,-0.0523767248189
37,0,2315,-0.0461064906241
38,0,2317,-0.0480298125681
39,0,2318,-0.048855225499300006
40,0,2322,0.172832346325
41,0,2323,-0.048783920203499996
42,0,2324,-0.05021861370069999
43,0,2325,-0.048781923682500006
44,0,2327,-0.05025321403
45,0,2328,-0.0332950776873
46,0,2329,238.29605122200002
47,0,2330,-0.0353987858327
48,0,2331,-0.037413245790699996
49,0,2332,-0.05242220727
0,0,2333,-0.0503419382364
1,0,2334,-0.05258091612390001
2,0,2335,-0.0508166878584
3,0,2336,-0.053586127632800004
4,0,2337,-0.049067624141899996
5,0,2338,-0.05248903651740001
6,0,2339,-0.0463921769831
7,0,2341,-0.044688835948
8,0,2342,-0.05204569557469999
9,0,2343,-0.04937939954850001
10,0,2344,-0.0468720558803
11,0,2345,-0.0521794517802
12,0,2346,0.005876558500100001
13,0,2347,-0.042135227365
14,0,2348,-0.0462061286455
15,0,2349,-0.0514274263604
16,0,2350,-0.0437241616921
17,0,2351,-0.0369271567921
18,0,2352,-0.0436914596722
19,0,2354,-0.0491238728776
20,0,2356,-0.051363322366000004
21,0,2357,-0.0507093382646
22,0,2358,-0.042244379678100005
23,0,2360,-0.0485383366055
24,0,2361,-0.0480323394728
25,0,2362,-0.045525260676999996
26,0,2363,-0.0496753857152
27,0,2364,-0.05369177460630001
28,0,2365,-0.0337684680434
29,0,2366,-0.0528252781195
30,0,2367,-0.05171612141009999
31,0,2368,-0.0510947188081
32,0,2369,-0.0433292733279
33,0,2370,-0.0511402267146
34,0,2371,-0.0296268715953
35,0,2372,-0.0522384736345
36,0,2373,-0.0478675735168
37,0,2374,-0.00475359083295
38,0,2376,-0.041957619754999995
39,0,2378,-0.051247367665599994
40,0,2379,-0.0428336874317
41,0,2380,-0.05008251486330001
42,0,2381,-0.0394274579664
43,0,2382,-0.052620894161099996
44,0,2383,-0.040390011684800005
45,0,2384,-0.0486105249934
46,0,2385,-0.052866204956199994
47,0,2386,-0.049513630244500006
48,0,2388,-0.0473545329383
49,0,2390,-0.0513529379677
0,0,2391,-0.050569915368099995
1,0,2392,-0.0512328023895
2,0,2393,-0.0510155546685
3,0,2394,-0.0510753749314
4,0,2395,-0.050483021733200004
5,0,2397,-0.0524334042235
6,0,2398,-0.040939081916499996
7,0,2399,-0.0548364985795
8,0,2400,-0.053940488001499996
9,0,2401,-0.049123563174900006
10,0,2402,-0.0335078751577
11,0,2403,-0.053123105267500005
12,0,2405,-0.04732323433680001
13,0,2406,-0.04856821116780001
14,0,2407,-0.039695914334499996
15,0,2408,-0.0510869405485
16,0,2409,-0.0473888965881
17,0,2410,-0.0489713396961
18,0,2411,-0.0471173030357
19,0,2412,-0.0517294257519
20,0,2413,-0.05124716332359999
21,0,2414,-0.051528525399000005
22,0,2415,-0.0539118416999
23,0,2416,-0.052623564993699995
24,0,2417,-0.0493679107175
25,0,2418,-0.0438952629667
26,0,2419,-0.052888526667300005
27,0,2420,-0.05103260411169999
28,0,2421,-0.0409848877197
29,0,2423,-0.0516326182433
30,0,2424,-0.0506196232274
31,0,2425,-0.04431890916180001
32,0,2426,-0.0518799372226
33,0,2427,-0.037873870044
34,0,2428,-0.0497784422088
35,0,2429,-0.051880413827999995
36,0,2431,-0.022981854221099995
37,0,2432,-0.0426566861734
38,0,2433,-0.0531250036391
39,0,2434,-0.0531325061175
40,0,2435,-0.052354515644500006
41,0,2436,-0.0417906290585
42,0,2438,-0.0469126156279
43,0,2439,-0.0510750230445
44,0,2441,-0.0461538598623
45,0,2442,-0.04933729712169999
46,0,2443,-0.0420485492298
47,0,2444,-0.0525037160159
48,0,2447,-0.23715007523499998
49,0,2448,-0.0489218406732
0,0,2469,-0.046179963733800004
1,0,2470,-0.0531037505066
2,0,2471,-0.0480035143922
3,0,2472,-0.051178184346500004
4,0,2473,-0.044016650457
5,0,2474,-0.47735805801299996
6,0,2475,-0.052586812565199995
7,0,2476,0.0132380953739
8,0,2477,-0.051385189454199995
9,0,2479,-0.0534105203445
10,0,2480,-0.04723095349359999
11,0,2481,-0.0526837743274
12,0,2482,-0.0471174818116
13,0,2483,-0.043051965158099996
14,0,2484,-0.0528980357455
15,0,2485,-0.05279509112459999
16,0,2486,-0.0885965692266
17,0,2487,-0.0524315676251
18,0,2488,-0.04754863058619999
19,0,2489,-0.0527258468408
20,0,2490,-0.036265036012699994
21,0,2491,-0.048210728862699996
22,0,2493,-0.0522845952999
23,0,2494,-0.047976378001699994
24,0,2495,0.0150847053473
25,0,2496,-0.050680068629800006
26,0,2497,-0.050853622134099996
27,0,2498,-0.053912489584
28,0,2499,-0.042147664516
29,0,2500,-0.0526571198984
30,0,2501,-0.0395417535122
31,0,2502,-0.06291011205040001
32,0,2503,-0.05330925273730001
33,0,2504,-0.043495047029400005
34,0,2507,-0.050544681371300006
0,0,2508,-0.053669152611600004
1,0,2509,-0.040579290624
2,0,2511,-0.052203199764199994
3,0,2512,-0.0495330861436
4,0,2514,-0.045548895877400006
5,0,2515,1.85868043783
6,0,2516,0.000777877213359
7,0,2517,-0.052033136149
8,0,2518,-0.052368292640199994
9,0,2519,-0.0517946666005
10,0,2520,-0.0561674175883
11,0,2521,-0.0261597107503
12,0,2522,-0.0462280803923
13,0,2523,-0.0536821025265
14,0,2524,-0.0317283374418
15,0,2527,-0.0525780454686
16,0,2529,-0.0490390463934
17,0,2530,-0.052200648955699994
18,0,2531,-0.052672868159
19,0,2532,-0.0502217120996
20,0,2533,-0.0407571214632
21,0,2534,-0.0522434156177
22,0,2535,-0.0472982864244
23,0,2536,-0.0515082726727
24,0,2537,-0.053447908398199996
25,0,2538,-0.0520398478401
26,0,2539,-0.04913818115069999
27,0,2540,-0.049956035889
28,0,2541,-0.048012899036
29,0,2542,-0.041915926621300004
30,0,2543,-0.05117104025
31,0,2544,-0.0517627549802
32,0,2545,-0.052346981840500004
33,0,2546,-0.0522984108803
34,0,2547,-0.045507798561899994
35,0,2548,-0.0506771074651
36,0,2549,-0.052130962513
37,0,2550,-0.046745349309099994
38,0,2551,-0.052333847605099994
39,0,2552,-0.0383681284102
40,0,2553,-0.0508953661304
41,0,2554,-0.050225502813
42,0,2556,-0.0511977687059
43,0,2557,-0.051852065074199996
44,0,2559,-0.050463595251000005
45,0,2560,-0.0444438017926
46,0,2561,-0.0518034372726
47,0,2562,0.549689249391
48,0,2563,-0.0550894231828
49,0,2565,-0.0520756780361
0,0,2566,-0.047153408996800004
1,0,2567,-0.0509612103828
2,0,2568,-0.052364753559
3,0,2569,-0.0411303063608
4,0,2570,-0.053543120825
5,0,2572,-0.0516382683734
6,0,2573,-0.049702686852
7,0,2575,-0.0467329377809
8,0,2577,-0.0524806392753
9,0,2578,-0.0370460700286
10,0,2579,-0.0515069896368
11,0,2580,-0.0497862843228
12,0,2581,-0.050237122937699996
13,0,2582,-0.0507727955325
14,0,2586,-0.047257327637900005
15,0,2587,0.419354816237
16,0,2588,-0.0522594111765
17,0,2589,-0.0499816587242
18,0,2590,-0.0520751835306
19,0,2592,-0.0542792958548
20,0,2593,-0.040083969328099996
21,0,2596,-0.0509464983749
22,0,2598,-0.049426917197699996
23,0,2599,-0.0494697613776
24,0,2600,-0.044523882649499996
25,0,2601,-0.0442700730261
26,0,2603,-0.052595262644300006
27,0,2605,-0.0460469800863
28,0,2607,-0.047056534646699996
29,0,2611,-0.039078450732
30,0,2612,-0.042722138022499995
31,0,2613,-0.048896882245300005
32,0,2614,-0.054997922313400005
33,0,2616,-0.04738243672780001
34,0,2618,-0.0508331602982
35,0,2619,3.50933004589
36,0,2620,-0.047035740340800006
37,0,2622,-0.048818933970800005
38,0,2623,-0.0519251646335
39,0,2625,-0.0519717979868
40,0,2626,-0.0505109690639
41,0,2627,-0.0460335952011
42,0,2628,-0.0494460972079
43,0,2629,-0.037587615150300006
44,0,2633,-0.0372937170445
45,0,2634,0.398543275563
