,Unnamed: 0,code,date,emo
140,0,000012,2016-09-02,4.994864151279993
141,0,000012,2016-09-03,5.014671769890977
142,0,000012,2016-09-04,5.008239743589743
143,0,000012,2016-09-05,4.998651689025377
144,0,000012,2016-09-06,5.003339091382975
145,0,000012,2016-09-07,5.008767098566482
146,0,000012,2016-09-08,4.992026961243214
147,0,000012,2016-09-09,4.985682595763858
148,0,000012,2016-09-10,5.027652635067948
149,0,000012,2016-09-11,4.963751341681575
150,0,000012,2016-09-12,4.960007072135785
151,0,000012,2016-09-13,4.937034482758621
152,0,000012,2016-09-14,5.0082360117302045
153,0,000014,2016-08-31,4.933527541652499
154,0,000014,2016-09-01,4.900090725806452
155,0,000014,2016-09-02,4.9019360360360364
156,0,000014,2016-09-03,4.8660000000000005
157,0,000014,2016-09-04,4.911525210084036
158,0,000014,2016-09-05,4.971316475095786
159,0,000014,2016-09-06,4.908290060851927
160,0,000014,2016-09-07,4.99271875
161,0,000014,2016-09-08,4.965446808510638
162,0,000014,2016-09-09,5.010232142857143
163,0,000014,2016-09-10,5.0027732558139535
164,0,000014,2016-09-11,5.111666666666667
165,0,000014,2016-09-12,4.951838038224238
166,0,000014,2016-09-13,5.006759958961296
167,0,000014,2016-09-14,4.89090625
168,0,000016,2016-08-31,4.986942402771216
169,0,000016,2016-09-01,5.015568605307736
170,0,000016,2016-09-02,4.92235342185904
171,0,000016,2016-09-03,5.035223079395691
172,0,000016,2016-09-05,5.0121374396669065
173,0,000016,2016-09-06,4.989023978768797
174,0,000016,2016-09-07,5.025762725742618
175,0,000016,2016-09-08,4.981169826707442
176,0,000016,2016-09-09,5.017227689113077
177,0,000016,2016-09-10,4.967286625681477
178,0,000016,2016-09-11,4.985245605223506
179,0,000016,2016-09-12,4.902695992026338
180,0,000016,2016-09-13,4.897390243902438
181,0,000016,2016-09-14,4.905083271559182
182,0,000017,2016-08-31,4.9718970402320215
183,0,000017,2016-09-01,4.921564660766963
184,0,000017,2016-09-02,4.968371493676655
185,0,000017,2016-09-03,4.993811119384461
186,0,000017,2016-09-04,4.983589660743134
187,0,000017,2016-09-05,4.956089007328447
188,0,000017,2016-09-06,4.988053966161284
189,0,000017,2016-09-07,4.78683332744426
190,0,000017,2016-09-08,4.962537072856222
191,0,000017,2016-09-09,4.9967998922388555
192,0,000017,2016-09-10,4.991857493830075
193,0,000017,2016-09-11,5.002891191709844
194,0,000017,2016-09-12,4.974121116584566
195,0,000017,2016-09-13,5.014551948051948
196,0,000017,2016-09-14,4.9640478752907065
197,0,000018,2016-08-31,5.003435994331602
198,0,000018,2016-09-01,4.977663666245261
199,0,000018,2016-09-02,4.9704943283582095
200,0,000018,2016-09-03,4.940782404692082
201,0,000018,2016-09-04,4.874431818181818
202,0,000018,2016-09-05,4.96103929584352
203,0,000018,2016-09-06,5.0000769996173
204,0,000018,2016-09-07,4.993999271491014
205,0,000018,2016-09-08,5.003277936641434
206,0,000018,2016-09-09,4.989417142857143
207,0,000018,2016-09-11,5.183174603174604
208,0,000018,2016-09-12,4.9799
209,0,000018,2016-09-13,4.90857453416149
210,0,000018,2016-09-14,4.9967351652728
211,0,000019,2016-08-31,4.967134711779451
212,0,000019,2016-09-01,4.958195527669355
213,0,000019,2016-09-02,4.962986774756093
214,0,000019,2016-09-03,4.957471250693949
215,0,000019,2016-09-04,4.9179578947368405
216,0,000019,2016-09-05,4.9870525793418565
217,0,000019,2016-09-06,5.012052319443364
218,0,000019,2016-09-07,4.937954387679018
219,0,000019,2016-09-08,4.963019415910773
220,0,000019,2016-09-09,4.979858681848848
221,0,000019,2016-09-10,5.000905101327744
222,0,000019,2016-09-11,5.0039695121951215
223,0,000019,2016-09-12,4.9253355974704345
224,0,000019,2016-09-13,4.940537108537108
225,0,000019,2016-09-14,4.9276766267186245
226,0,000020,2016-08-31,4.9942118717504345
227,0,000020,2016-09-01,4.944047782185359
228,0,000020,2016-09-02,4.991937254901962
229,0,000020,2016-09-03,4.997295802798133
230,0,000020,2016-09-05,4.986357926453191
231,0,000020,2016-09-06,4.997360832791151
232,0,000020,2016-09-07,4.959631701631702
233,0,000020,2016-09-08,4.994565609348916
234,0,000020,2016-09-09,4.988459965467477
235,0,000020,2016-09-10,4.979278350515463
236,0,000020,2016-09-12,5.047044776119403
237,0,000020,2016-09-13,4.945916666666667
238,0,000020,2016-09-14,4.910979515828678
239,0,000020,2016-09-04,5.044741379310344
240,0,000021,2016-08-31,4.97669013744876
241,0,000021,2016-09-01,5.009623093681917
242,0,000021,2016-09-02,4.9130671936758885
243,0,000021,2016-09-05,4.994927897861771
244,0,000021,2016-09-06,5.000835462221262
245,0,000021,2016-09-07,4.935796363636364
246,0,000021,2016-09-08,5.082566893424036
247,0,000021,2016-09-09,4.971712158808933
248,0,000021,2016-09-10,5.1133
249,0,000021,2016-09-12,4.947531061155426
250,0,000021,2016-09-13,4.9917983254459415
251,0,000021,2016-09-14,5.0380717948717955
252,0,000021,2016-09-03,5.166666666666667
253,0,000021,2016-09-04,4.923488372093021
254,0,000021,2016-09-11,5.0225
255,0,000022,2016-08-31,5.0004800000000005
256,0,000022,2016-09-03,5.039411764705882
257,0,000022,2016-09-08,5.05
258,0,000022,2016-09-01,5.0407023144453325
259,0,000022,2016-09-02,5.0478571428571435
260,0,000022,2016-09-05,5.0
261,0,000022,2016-09-06,5.038409090909091
262,0,000022,2016-09-12,4.9444444444444455
263,0,000023,2016-08-31,5.007170717632095
264,0,000023,2016-09-01,5.007873271889403
265,0,000023,2016-09-02,5.020198369239378
266,0,000023,2016-09-03,4.956616949152542
267,0,000023,2016-09-05,4.769904761904762
268,0,000023,2016-09-06,5.033333333333333
269,0,000023,2016-09-07,4.755269776876268
270,0,000023,2016-09-08,4.9947307692307685
271,0,000023,2016-09-09,4.870044871794873
272,0,000023,2016-09-10,5.012411804158283
273,0,000023,2016-09-12,5.018378378378378
274,0,000023,2016-09-13,5.00409319664492
275,0,000023,2016-09-14,4.98125
276,0,000023,2016-09-04,4.95993865030675
277,0,000025,2016-08-31,4.9903026034997895
278,0,000025,2016-09-01,4.970746353542719
279,0,000025,2016-09-02,4.980094014118559
280,0,000025,2016-09-03,5.011300779220778
281,0,000025,2016-09-04,4.981555555555556
282,0,000025,2016-09-05,4.9949281517962065
283,0,000025,2016-09-06,4.999115665999503
284,0,000025,2016-09-07,5.004211632475903
285,0,000025,2016-09-08,4.995045142350729
286,0,000025,2016-09-09,4.948033116365284
287,0,000025,2016-09-10,5.01545
288,0,000025,2016-09-11,5.031521951219513
289,0,000025,2016-09-12,4.983770806615864
290,0,000025,2016-09-13,4.958769521291663
291,0,000025,2016-09-14,4.971413414634147
292,0,000026,2016-08-31,5.018227491108755
293,0,000026,2016-09-01,4.989054945054947
294,0,000026,2016-09-02,4.976533333333334
295,0,000026,2016-09-05,5.06725
296,0,000026,2016-09-06,5.030342635658915
297,0,000026,2016-09-07,5.024583739228176
298,0,000026,2016-09-08,4.990881642321357
299,0,000026,2016-09-09,5.00375813272609
300,0,000026,2016-09-10,4.833014705882354
301,0,000026,2016-09-12,4.972275862068964
302,0,000026,2016-09-13,5.073363106796117
303,0,000026,2016-09-14,5.012834047764851
304,0,000027,2016-08-31,4.892648309178743
305,0,000027,2016-09-01,4.997346351490237
306,0,000027,2016-09-02,4.927354838709677
307,0,000027,2016-09-03,5.0033146853146855
308,0,000027,2016-09-05,4.999030303030303
309,0,000027,2016-09-06,4.991271117807703
310,0,000027,2016-09-07,4.979536613272312
311,0,000027,2016-09-08,4.98419758788812
312,0,000027,2016-09-09,4.94308
313,0,000027,2016-09-11,4.863636363636363
314,0,000027,2016-09-12,4.9664
315,0,000027,2016-09-13,4.990295227524972
316,0,000027,2016-09-14,5.015432059447983
317,0,000027,2016-09-10,4.9732
318,0,000028,2016-08-31,4.973813664596273
319,0,000028,2016-09-03,5.0
320,0,000028,2016-09-05,4.972979079497908
321,0,000028,2016-09-07,5.0920586592178765
322,0,000028,2016-09-13,4.984483030004919
323,0,000028,2016-09-14,4.922923076923077
324,0,000028,2016-09-01,5.037586206896552
325,0,000028,2016-09-02,5.004957780458383
326,0,000028,2016-09-06,4.991631799163179
327,0,000029,2016-08-31,5.026328159645233
328,0,000029,2016-09-01,4.956305728682036
329,0,000029,2016-09-02,4.883635887605778
330,0,000029,2016-09-05,5.0200495356037145
331,0,000029,2016-09-06,4.980883929363743
332,0,000029,2016-09-07,4.9536
333,0,000029,2016-09-08,5.088206349206349
334,0,000029,2016-09-09,4.961283622744297
335,0,000029,2016-09-12,4.941053933330874
336,0,000029,2016-09-13,4.96143212951432
337,0,000029,2016-09-14,4.9836407155776845
338,0,000029,2016-09-10,5.0
339,0,000030,2016-08-31,5.017573080967403
340,0,000030,2016-09-01,4.985903511650807
341,0,000030,2016-09-02,4.960124123422159
342,0,000030,2016-09-04,5.0
343,0,000030,2016-09-05,5.023980952380953
344,0,000030,2016-09-06,5.032639567823967
345,0,000030,2016-09-07,5.033862075086535
346,0,000030,2016-09-08,5.001756388772519
347,0,000030,2016-09-09,4.972768544662884
348,0,000030,2016-09-11,5.025527272727274
349,0,000030,2016-09-12,4.912306288032454
350,0,000030,2016-09-13,4.966325724319578
351,0,000030,2016-09-14,5.057193597100575
352,0,000030,2016-09-03,4.99561475409836
353,0,000031,2016-08-31,4.98529992784993
354,0,000031,2016-09-01,4.973427254992835
355,0,000031,2016-09-02,4.9718772633332335
356,0,000031,2016-09-05,4.9856605361596005
357,0,000031,2016-09-06,4.979725280326198
358,0,000031,2016-09-07,4.993884615384617
359,0,000031,2016-09-08,5.013925648468957
360,0,000031,2016-09-09,4.974527134268539
361,0,000031,2016-09-10,4.999182795698925
362,0,000031,2016-09-11,5.0082664473684195
363,0,000031,2016-09-12,4.905677353689566
364,0,000031,2016-09-13,4.9700869201654765
365,0,000031,2016-09-14,4.88100623766285
366,0,000031,2016-09-03,4.9494032921810724
367,0,000031,2016-09-04,5.048823529411765
368,0,000032,2016-08-31,4.9368
369,0,000032,2016-09-01,4.952477419354839
370,0,000032,2016-09-02,4.947337092959796
371,0,000032,2016-09-04,5.000285714285714
372,0,000032,2016-09-05,4.945163101239952
373,0,000032,2016-09-06,5.02415382751938
374,0,000032,2016-09-07,4.994557346844772
375,0,000032,2016-09-08,4.943240740740742
376,0,000032,2016-09-09,4.961251282051282
377,0,000032,2016-09-12,4.948322580645161
378,0,000032,2016-09-13,4.837222222222223
379,0,000032,2016-09-14,4.935493788819875
380,0,000032,2016-09-03,5.213529411764712
381,0,000032,2016-09-10,4.950740740740741
382,0,000033,2016-08-31,5.022802797202797
383,0,000033,2016-09-01,5.015675276752769
384,0,000033,2016-09-02,5.007438366050576
385,0,000033,2016-09-03,5.014803819267828
386,0,000033,2016-09-04,5.017556738713031
387,0,000033,2016-09-05,5.019647078486429
388,0,000033,2016-09-06,5.005756818592167
389,0,000033,2016-09-07,5.032892542806176
390,0,000033,2016-09-08,4.926887163561077
391,0,000033,2016-09-09,5.0011494926028375
392,0,000033,2016-09-10,5.014585027596821
393,0,000033,2016-09-11,4.985715853273204
394,0,000033,2016-09-12,5.011256822884967
395,0,000033,2016-09-13,5.013259916063801
396,0,000033,2016-09-14,5.0146662918610945
397,0,000034,2016-08-31,5.004194444444446
398,0,000034,2016-09-01,4.920612949094702
399,0,000034,2016-09-02,5.0073128714900585
400,0,000034,2016-09-03,5.019814241486069
401,0,000034,2016-09-05,4.953782358516111
402,0,000034,2016-09-06,4.99974537037037
403,0,000034,2016-09-07,4.9417081081081085
404,0,000034,2016-09-08,5.011033532041728
405,0,000034,2016-09-09,4.98033739527799
406,0,000034,2016-09-12,5.014626306620209
407,0,000034,2016-09-14,4.9903615475175584
408,0,000034,2016-09-04,5.006755179457254
409,0,000034,2016-09-10,5.03030303030303
410,0,000034,2016-09-13,5.0
411,0,000035,2016-08-31,4.955281229917445
412,0,000035,2016-09-01,4.984348888192922
413,0,000035,2016-09-02,4.933538461538461
414,0,000035,2016-09-03,5.018220357941834
415,0,000035,2016-09-05,4.942914285714286
416,0,000035,2016-09-06,5.0505
417,0,000035,2016-09-07,4.974821351985377
418,0,000035,2016-09-08,5.009452830188678
419,0,000035,2016-09-09,4.991391304347826
420,0,000035,2016-09-10,5.013513513513512
421,0,000035,2016-09-11,4.979828588734102
422,0,000035,2016-09-12,5.011177664974619
423,0,000035,2016-09-13,5.00916142557652
424,0,000035,2016-09-14,4.984400000000002
425,0,000036,2016-08-31,5.012431388779271
426,0,000036,2016-09-01,4.996036038690038
427,0,000036,2016-09-02,5.002141587312405
428,0,000036,2016-09-03,4.970613731343284
429,0,000036,2016-09-05,5.0195979154086485
430,0,000036,2016-09-06,4.999628108179945
431,0,000036,2016-09-07,4.987078837200203
432,0,000036,2016-09-08,5.017599682557678
433,0,000036,2016-09-09,5.015608612083963
434,0,000036,2016-09-10,4.943005105513954
435,0,000036,2016-09-11,5.005973913043479
436,0,000036,2016-09-12,4.991723076923077
437,0,000036,2016-09-13,4.95709634305201
438,0,000036,2016-09-14,5.020452338238932
439,0,000037,2016-09-02,5.037923451635352
440,0,000037,2016-09-06,5.0081624796472815
441,0,000037,2016-09-11,5.0197419093851146
442,0,000037,2016-08-31,5.010000000000002
443,0,000037,2016-09-01,5.013535353535354
444,0,000037,2016-09-03,4.9
445,0,000037,2016-09-07,5.021831425598335
446,0,000037,2016-09-08,5.003280254777068
447,0,000037,2016-09-09,4.986584450402145
448,0,000037,2016-09-12,5.032150537634409
449,0,000037,2016-09-13,5.01
450,0,000038,2016-08-31,4.999567120771467
451,0,000038,2016-09-01,4.959492688413949
452,0,000038,2016-09-02,4.9823823845327615
453,0,000038,2016-09-04,5.022166666666666
454,0,000038,2016-09-05,4.960529946524064
455,0,000038,2016-09-06,4.980670588235295
456,0,000038,2016-09-07,4.870242553983619
457,0,000038,2016-09-08,5.0130934362934365
458,0,000038,2016-09-09,5.015638505716279
459,0,000038,2016-09-11,4.90162105263158
460,0,000038,2016-09-12,4.705786666666667
461,0,000038,2016-09-13,4.941005434782608
462,0,000038,2016-09-14,5.0243172881355935
463,0,000038,2016-09-03,5.019705882352942
464,0,000038,2016-09-10,4.995875
465,0,000039,2016-08-31,4.9956750744260034
466,0,000039,2016-09-01,4.987698187163155
467,0,000039,2016-09-02,4.977455056179776
468,0,000039,2016-09-03,4.998183217665615
469,0,000039,2016-09-04,4.9573419243986265
470,0,000039,2016-09-05,5.032635679214403
471,0,000039,2016-09-06,5.0022427586206915
472,0,000039,2016-09-07,5.010930708705828
473,0,000039,2016-09-08,4.992346354166667
474,0,000039,2016-09-09,4.980385117263269
475,0,000039,2016-09-10,4.895171717171717
476,0,000039,2016-09-11,5.0479443535188215
477,0,000039,2016-09-12,5.004188915857603
478,0,000039,2016-09-13,5.024977942664417
479,0,000039,2016-09-14,5.002426782682513
480,0,000040,2016-08-31,4.930207703766758
481,0,000040,2016-09-01,4.792074074074074
482,0,000040,2016-09-02,4.782475294117647
483,0,000040,2016-09-05,4.908961201501876
484,0,000040,2016-09-06,4.820555555555557
485,0,000040,2016-09-07,5.030600150886459
486,0,000040,2016-09-09,5.007493105712411
487,0,000040,2016-09-12,5.047714285714285
488,0,000040,2016-09-13,5.070555555555555
489,0,000040,2016-09-08,4.975
490,0,000040,2016-09-11,4.9736
491,0,000040,2016-09-14,5.032115384615385
492,0,000042,2016-08-31,5.010307692307693
493,0,000042,2016-09-01,4.926458741258743
494,0,000042,2016-09-02,5.034075471698113
495,0,000042,2016-09-05,4.0
496,0,000042,2016-09-12,5.0
497,0,000042,2016-09-13,5.0
498,0,000042,2016-09-06,5.061333333333334
499,0,000042,2016-09-14,5.078823529411763
500,0,000043,2016-09-07,4.980920305404462
501,0,000043,2016-09-08,5.010837977296182
502,0,000043,2016-09-09,5.006161503759398
503,0,000043,2016-09-10,5.185555555555556
504,0,000043,2016-09-12,5.0106153846153845
505,0,000043,2016-09-13,5.113999999999999
506,0,000043,2016-09-14,5.009269206349206
507,0,000045,2016-08-31,4.937025
508,0,000045,2016-09-01,4.98461881117889
509,0,000045,2016-09-02,5.024740740740741
510,0,000045,2016-09-06,5.005339285714286
511,0,000045,2016-09-07,4.9770567456556085
512,0,000045,2016-09-08,4.98303147699758
513,0,000045,2016-09-09,5.013764069264068
514,0,000045,2016-09-10,5.006831996434936
515,0,000045,2016-09-11,4.9923422159887805
516,0,000045,2016-09-12,5.021358475799153
517,0,000045,2016-09-13,5.021971830985915
518,0,000045,2016-09-14,4.880942857142856
519,0,000045,2016-09-03,5.008145161290322
520,0,000045,2016-09-05,5.1134
521,0,000046,2016-09-08,4.944059803260507
522,0,000046,2016-09-09,4.874361347069101
523,0,000046,2016-09-13,5.009333333333332
524,0,000046,2016-09-14,4.9379706498951785
525,0,000046,2016-09-06,5.0247761194029845
526,0,000046,2016-09-12,4.9219148936170205
527,0,000048,2016-08-31,4.987981220657277
528,0,000048,2016-09-01,4.947392936308557
529,0,000048,2016-09-02,4.9332631578947375
530,0,000048,2016-09-05,4.997968078156191
531,0,000048,2016-09-06,4.910436881559222
532,0,000048,2016-09-07,4.979020979020979
533,0,000048,2016-09-08,4.980364252696456
534,0,000048,2016-09-09,5.0037163703249545
535,0,000048,2016-09-11,4.998885202852407
536,0,000048,2016-09-12,5.0073317307692315
537,0,000048,2016-09-13,5.00889821952384
538,0,000048,2016-09-14,4.9988791950613445
539,0,000048,2016-09-03,4.857142857142857
540,0,000049,2016-08-31,4.997030230414748
541,0,000049,2016-09-02,4.961538461538462
542,0,000049,2016-09-05,4.969997552019583
543,0,000049,2016-09-06,5.092441391941392
544,0,000049,2016-09-07,4.963146865520726
545,0,000049,2016-09-08,4.976043748984786
546,0,000049,2016-09-09,4.843828109201214
547,0,000049,2016-09-12,4.893324393358878
548,0,000049,2016-09-13,5.014640026640027
549,0,000049,2016-09-14,5.003120248293612
550,0,000049,2016-09-01,5.667142857142857
551,0,000049,2016-09-10,5.012616822429908
552,0,000049,2016-09-11,4.833720930232556
553,0,000050,2016-09-02,5.030465090709179
554,0,000050,2016-09-04,5.015230769230769
555,0,000050,2016-09-05,5.013239314801104
556,0,000050,2016-09-06,4.993431981061133
557,0,000050,2016-09-07,4.9570589176219695
558,0,000050,2016-09-08,4.969764092664093
559,0,000050,2016-09-09,4.980139450374747
560,0,000050,2016-09-10,4.992768317299643
561,0,000050,2016-09-11,5.0127279191616765
562,0,000050,2016-09-12,5.026835409234108
563,0,000050,2016-09-13,5.0137921446626486
564,0,000050,2016-09-14,5.030744446170576
565,0,000050,2016-09-03,5.0811650485436894
566,0,000055,2016-08-31,4.996244112769488
567,0,000055,2016-09-01,5.0007990632318515
568,0,000055,2016-09-02,4.956170731707316
569,0,000055,2016-09-03,5.028333333333333
570,0,000055,2016-09-05,4.9792073743016765
571,0,000055,2016-09-06,5.0281766233766225
572,0,000055,2016-09-07,5.012264423076924
573,0,000055,2016-09-08,5.015044776119403
574,0,000055,2016-09-09,4.994491228070175
575,0,000055,2016-09-12,4.981969882579506
576,0,000055,2016-09-13,4.920568986568989
577,0,000055,2016-09-14,4.8949458937198065
578,0,000056,2016-09-01,5.000093023255816
579,0,000056,2016-09-02,4.804337662337662
580,0,000056,2016-09-03,5.111666666666667
581,0,000056,2016-09-05,4.993718749999998
582,0,000056,2016-09-06,5.0200999999999985
583,0,000056,2016-09-07,5.0
584,0,000056,2016-09-12,4.7669999999999995
585,0,000056,2016-08-31,5.0008333333333335
586,0,000056,2016-09-04,4.952542016806723
587,0,000056,2016-09-08,4.997582594681709
588,0,000056,2016-09-09,4.9692105263157895
589,0,000058,2016-08-31,5.043831039981102
590,0,000058,2016-09-01,4.998929592959296
591,0,000058,2016-09-02,4.996434035028313
592,0,000058,2016-09-03,4.943364864864865
593,0,000058,2016-09-04,4.966763636363637
594,0,000058,2016-09-05,4.972460564066477
595,0,000058,2016-09-06,4.968927258107748
596,0,000058,2016-09-07,4.993213308457711
597,0,000058,2016-09-08,5.018864056520459
598,0,000058,2016-09-09,4.989940154289722
599,0,000058,2016-09-13,5.012851258581237
600,0,000058,2016-09-14,5.014705955334987
601,0,000058,2016-09-12,5.0515384615384615
602,0,000059,2016-09-02,4.930602427881479
603,0,000059,2016-09-04,4.979676991150441
604,0,000059,2016-09-05,4.957018725296443
605,0,000059,2016-09-06,4.998043176122124
606,0,000059,2016-09-07,5.0118353608609185
607,0,000059,2016-09-08,5.027341124834131
608,0,000059,2016-09-09,4.981178200253486
609,0,000059,2016-09-10,4.7669999999999995
610,0,000059,2016-09-12,4.966982142857144
611,0,000059,2016-09-13,4.996143498588364
612,0,000059,2016-09-14,4.933922238027501
613,0,000059,2016-09-03,4.927475247524752
614,0,000059,2016-09-11,4.877368421052632
615,0,000060,2016-08-31,4.9600677966101685
616,0,000060,2016-09-01,4.884355158259603
617,0,000060,2016-09-02,4.88511952662722
618,0,000060,2016-09-03,4.964958978990398
619,0,000060,2016-09-04,4.94
620,0,000060,2016-09-05,4.9852948914041
621,0,000060,2016-09-06,4.997915058796667
622,0,000060,2016-09-07,5.00282180851064
623,0,000060,2016-09-08,4.962364477861848
624,0,000060,2016-09-09,4.9473388687814905
625,0,000060,2016-09-12,4.9542995385511395
626,0,000060,2016-09-13,5.0355847107438
627,0,000060,2016-09-14,5.014666666666667
628,0,000060,2016-09-10,5.1
629,0,000061,2016-09-01,4.988594785442695
630,0,000061,2016-09-02,4.95638
631,0,000061,2016-09-05,4.924427631578949
632,0,000061,2016-09-06,5.046677966101695
633,0,000061,2016-09-07,5.052073529411767
634,0,000061,2016-09-08,4.996839116719243
635,0,000061,2016-09-09,4.956846153846153
